,ll,fsq_id,cat_id,category_name,categories,name,address,city,country,rating,popularity,price
1406,"45.5092949,-122.6846036",40b13b00f964a5205ef51ee3,13015,Karaoke Bar,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}, {'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Cheerful Tortoise,"1939 SW 6th Ave, Portland, OR 97201",Portland,US,5.6,0.9917241724172418,1.0
1407,"45.5092949,-122.6846036",6198646bedfee3499a1ea2dd,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13347, 'name': 'Tapas Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",Library Taphouse & Kitchen,"615 SW Harrison St (SW 6th Ave), Portland, OR 97201",Portland,US,,0.9848859885988599,
1408,"45.5092949,-122.6846036",4dd85eb67d8b3226640813bc,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Rogue Hall,"1717 SW Park Ave (at Montgomery Court), Portland, OR 97201",Portland,US,6.1,0.9835108510851085,2.0
1409,"45.5092949,-122.6846036",49c027e6f964a5204c551fe3,13015,Karaoke Bar,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}, {'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Suki's Bar & Grill,"2401 SW 4th Ave (at S.W. Caruthers St.), Portland, OR 97201",Portland,US,7.6,0.9817106710671067,1.0
1410,"45.5092949,-122.6846036",4debff12d164ef597d14386c,18075,Swimming Pool,"[{'id': 18075, 'name': 'Swimming Pool', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/pool_', 'suffix': '.png'}}]",Splish Splash,"222 SW Harrison St, Portland, OR 97201",Portland,US,,0.9251175117511751,
1411,"45.5092949,-122.6846036",512dcbe8e4b05d64b09535c5,10000,Arts and Entertainment,"[{'id': 10000, 'name': 'Arts and Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}, {'id': 13012, 'name': 'Hookah Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/hookahbar_', 'suffix': '.png'}}]",Mr Hookah,"2405 SW 5th Ave, Portland, OR 97201",Portland,US,,0.8591234123412341,1.0
1412,"45.5092949,-122.6846036",4adf9a97f964a520057c21e3,13065,Restaurant,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Moberi,"1876 SW 5th Ave (Hall), Portland, OR 97201",Portland,US,6.8,0.8575232523252325,
1413,"45.5092949,-122.6846036",4f3b1bace4b0a9ee4c1206cb,13013,Hotel Bar,"[{'id': 13013, 'name': 'Hotel Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_bar_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",Lincoln Station Grill,"310 SW Lincoln St, Portland, OR 97201",Portland,US,,0.49907490749074906,3.0
1414,"45.5092949,-122.6846036",4e3835afa809a0c63b3daa3e,12009,Education,"[{'id': 12009, 'name': 'Education', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}}]",Portland Bartending Academy,"2407 SW 5th Ave (Caruthers), Portland, OR 97201",Portland,US,,0.14972747274727471,2.0
1415,"45.5092949,-122.6846036",e134b93ed4c241e490615352,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Rouge Hall,"1717 SW Park Ave, Portland, OR 97201",Portland,US,,,
1416,"45.4976098,-122.5818846",4a4fb9f4f964a5209faf1fe3,13049,Diner,"[{'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Tik Tok Restaurant & Bar,"3330 SE 82nd Ave (at SE Powell Blvd), Portland, OR 97266",Portland,US,5.8,0.9946244624462446,2.0
1417,"45.4976098,-122.5818846",5603a75a498e66a3574a6d05,13015,Karaoke Bar,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}, {'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13379, 'name': 'Vietnamese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}}]",The Street Bar and Restaurant,"3554 SE 82nd Ave, Portland, OR 97266",Portland,US,,0.9041779177917791,2.0
1418,"45.4976098,-122.5818846",d00d3e0aabb74a957d326539,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",Breakside Brewery: Breaksider Beer Cart,"3612 SE 82nd Ave, Portland, OR 97266",Portland,US,,,
1419,"45.5616203,-122.6616835",5ac31a3c3abcaf7bc801462e,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13334, 'name': 'Sandwich Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13347, 'name': 'Tapas Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",Keys Lounge,"533 NE Killingsworth St, Portland, OR 97211",Portland,US,8.6,0.9629337933793379,3.0
1420,"45.5616203,-122.6616835",53097a0611d2601b803b111f,10039,Music Venue,"[{'id': 10039, 'name': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Turn! Turn! Turn,"8 NE Killingsworth St (at N Williams Ave), Portland, OR 97211",Portland,US,5.9,0.9453195319531953,1.0
1421,"45.5616203,-122.6616835",553fcd36498e53d4de4a4ee7,13034,Café,"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13079, 'name': 'Brazilian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}, {'id': 13377, 'name': 'Vegan and Vegetarian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vegetarian_', 'suffix': '.png'}}]",Carioca Bowls,"827 NE Alberta St, Portland, OR 97211",Portland,US,8.1,0.9259175917591759,1.0
1422,"45.5014076,-122.5788622",4a4fb9f4f964a5209faf1fe3,13049,Diner,"[{'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Tik Tok Restaurant & Bar,"3330 SE 82nd Ave (at SE Powell Blvd), Portland, OR 97266",Portland,US,5.8,0.9946244624462446,2.0
1423,"45.5258454,-122.6814197",40d77680f964a5205d011fe3,10001,Amusement Park,"[{'id': 10001, 'name': 'Amusement Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/themepark_', 'suffix': '.png'}}, {'id': 10003, 'name': 'Arcade', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/arcade_', 'suffix': '.png'}}]",Ground Kontrol Classic Arcade,"511 NW Couch St (btwn NW 5th & NW 6th Ave), Portland, OR 97209",Portland,US,8.8,0.9922242224222422,1.0
1424,"45.5258454,-122.6814197",55443d9b498e1e2d82b6437c,10032,Night Club,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Stag PDX,"317 NW Broadway, Portland, OR 97209",Portland,US,7.3,0.9905615561556156,2.0
1425,"45.5258454,-122.6814197",40b13b00f964a520f0f51ee3,13011,Gay Bar,"[{'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}]",Scandals,"1125 SW Harvey Milk St (btwn 11th & 12th St.), Portland, OR 97205",Portland,US,6.8,0.9904990499049905,2.0
1426,"45.5258454,-122.6814197",5c25d58e86f4cc002cd9cb34,13011,Gay Bar,"[{'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}]",Silverado Nightclub,"611 NW Couch St (6th Avenue), Portland, OR 97209",Portland,US,,0.9864236423642364,2.0
1427,"45.5258454,-122.6814197",48837e4ef964a52036511fe3,13065,Restaurant,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Deschutes Brewery Portland Public House,"210 NW 11th Ave (at NW Davis St), Portland, OR 97209",Portland,US,8.9,0.9854985498549855,2.0
1428,"45.5258454,-122.6814197",40b13b00f964a520f1f51ee3,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Scooter McQuade's Restaurant & Bar,"1321 SW Washington St, Portland, OR 97205",Portland,US,6.7,0.9836858685868587,1.0
1429,"45.5258454,-122.6814197",458a8c06f964a520e73f1fe3,13338,Seafood Restaurant,"[{'id': 13338, 'name': 'Seafood Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}}]",Jake's Famous Crawfish,"401 SW 12th Ave (at SW Stark St), Portland, OR 97205",Portland,US,8.1,0.9815106510651065,3.0
1430,"45.5258454,-122.6814197",5794705a498ef680023461db,13022,Sports Bar,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The Independent Sports Bar & Grill,"225 SW Broadway, Portland, OR 97205",Portland,US,7.7,0.9794729472947294,1.0
1431,"45.5258454,-122.6814197",5cf338548a6f17002c5c3122,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",The Star,"1309 NW Hoyt St (NW 13th Ave), Portland, OR 97209",Portland,US,7.1,0.9785103510351035,1.0
1432,"45.5258454,-122.6814197",5b4151ad3b4e00002c1c0844,13065,Restaurant,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Backwoods Brewing Company,"231 NW 11th Ave, Portland, OR 97209",Portland,US,7.2,0.9772227222722272,1.0
1433,"45.53496857,-122.653631",4d9a70e13a32a0934f507d19,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Gather Food & Drink,"1000 NE Multnomah St (NE 11th & NE Multnomah), Portland, OR 97232",Portland,US,7.9,0.9864361436143614,3.0
1434,"45.53496857,-122.653631",40b13b00f964a520b1f51ee3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",McMenamins on Broadway,"1504 NE Broadway St (at NE 15th Ave), Portland, OR 97232",Portland,US,6.4,0.9756100610061006,1.0
1435,"45.53496857,-122.653631",4b074953f964a52056fb22e3,13334,Sandwich Restaurant,"[{'id': 13334, 'name': 'Sandwich Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",Petisco,"1411 NE Broadway St (NE 14th Ave), Portland, OR 97232",Portland,US,8.2,0.916016601660166,1.0
1436,"45.53496857,-122.653631",4a1c3752f964a520217b1fe3,13068,American Restaurant,"[{'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13314, 'name': 'New American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/newamerican_', 'suffix': '.png'}}]",Stanford's Restaurant & Bar,"913 Lloyd Ctr (at NE 9th Ave), Portland, OR 97232",Portland,US,6.7,0.9004650465046504,3.0
1437,"45.53496857,-122.653631",59e16866419a9e7fccb64778,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}, {'id': 13377, 'name': 'Vegan and Vegetarian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vegetarian_', 'suffix': '.png'}}]",Capitol,"1440 NE Broadway St (at NE 15th Ave), Portland, OR 97232",Portland,US,7.1,0.8935893589358936,3.0
1438,"45.53496857,-122.653631",5d2d71207ad194002f88c9e9,13010,Dive Bar,"[{'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}]",The New 715 Inn,"715 NE Broadway St, Portland, OR 97232",Portland,US,,0.8911016101610161,1.0
1439,"45.53496857,-122.653631",4a64ad7df964a5207cc61fe3,13059,Juice Bar,"[{'id': 13059, 'name': 'Juice Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/juicebar_', 'suffix': '.png'}}]",Jamba,"1210 Lloyd Ctr (in Lloyd Center Mall), Portland, OR 97232",Portland,US,6.7,0.3092309230923092,1.0
1440,"45.53496857,-122.653631",243776e221a146b0cc275109,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13314, 'name': 'New American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/newamerican_', 'suffix': '.png'}}]",Stanford's,"913 Lloyd Ctr, Portland, OR 97232",Portland,US,,,
1441,"45.53496857,-122.653631",a7aea8f52077477408fd2ec4,13022,Sports Bar,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}]",715 Inn,"715 NE Broadway St, Portland, OR 97232",Portland,US,,,
1442,"45.53496857,-122.653631",c1cb0b3017de4c05242f5c8e,10000,Arts and Entertainment,"[{'id': 10000, 'name': 'Arts and Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Notre Dame Alumni Club Of Portland,"825 NE Multnomah St, Portland, OR 97232",Portland,US,,,
1443,"45.5205931,-122.637238",52350fdf11d2754114b2fdef,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",The Nest Lounge,"2715 SE Belmont St, Portland, OR 97214",Portland,US,7.9,0.9747974797479748,2.0
1444,"45.5205931,-122.637238",40c8f600f964a52001011fe3,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Goodfoot Pub & Lounge,"2845 SE Stark St (at SE 29th Ave), Portland, OR 97214",Portland,US,7.6,0.9666466646664666,1.0
1445,"45.5205931,-122.637238",57d5b807498e4e908fd92689,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13007, 'name': 'Beer Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",Captured Beer Bus,"113 SE 28th Ave, Portland, OR 97214",Portland,US,8.0,0.9589333933393339,
1446,"45.5205931,-122.637238",4b97e5edf964a520a11d35e3,13065,Restaurant,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Bare Bones Cafe & Bar,"2908 SE Belmont St (SE 29th Avenue), Portland, OR 97214",Portland,US,7.5,0.9471822182218221,1.0
1447,"45.5205931,-122.637238",61349b8b9ad044375f3e59b6,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13007, 'name': 'Beer Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]",EarthLab Libations,"2623 SE Belmont St (SE 27th), Portland, OR 97214",Portland,US,,0.9425317531753176,1.0
1448,"45.5205931,-122.637238",413ba880f964a520e71a1fe3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Beulahland Coffee & Alehouse,"118 NE 28th Ave (at NE Couch St), Portland, OR 97232",Portland,US,8.2,0.9371687168716871,1.0
1449,"45.5205931,-122.637238",61b544242ae42642d69af2e3,13007,Beer Garden,"[{'id': 13007, 'name': 'Beer Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]",The Study by ForeLand Beer,"2511 SE Belmont St (SE 25th Ave), Portland, OR 97214",Portland,US,,0.9369061906190619,1.0
1450,"45.5205931,-122.637238",5dbf90ba430f5b0007747f9d,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",Bull Run Pizza,"108 NE 28th Ave, Portland, OR 97232",Portland,US,,0.9076032603260326,2.0
1451,"45.5205931,-122.637238",531fe96f498e837156eb13c6,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",Angel Face,"14 NE 28th Ave, Portland, OR 97232",Portland,US,8.4,0.8886013601360137,2.0
1452,"45.5205931,-122.637238",509ec661e4b03075376c5fe2,13007,Beer Garden,"[{'id': 13007, 'name': 'Beer Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]",Captured by Porches,"113 SE 28th Ave (at SE Ankeny St.), Portland, OR 97214",Portland,US,7.6,0.8241449144914491,1.0
1453,"45.588297,-122.7380898",40b13b00f964a520d3f51ee3,13015,Karaoke Bar,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}]",Perch Tavern,"7505 N Lombard St, Portland, OR 97203",Portland,US,6.9,0.9567081708170817,2.0
1454,"45.588297,-122.7380898",57d9de34498ecdfec7ce8469,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Lombard House,"7337 N Lombard St (N Buchanan), Portland, OR 97203",Portland,US,7.6,0.91999199919992,
1455,"45.588297,-122.7380898",4ef66af79adf7bbf87df1439,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",Captured By Porches Beer Bus,"7316 N Lombard St (Burr St.), Portland, OR 97203",Portland,US,8.0,0.907953295329533,2.0
1456,"45.588297,-122.7380898",5990c18bf09b4bebcd99d87f,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13007, 'name': 'Beer Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",The CBP Beer Bus at Kruger's Farm Stand in St Johns Neighborhood,"7316 N Lombard St, Portland, OR 97203",Portland,US,,,
1457,"45.588297,-122.7380898",2f1498209dfe4c5014ff332f,13015,Karaoke Bar,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The Perch Bar & Grill,"7505 N Lombard St, Portland, OR 97203",Portland,US,,,
