,lat,business_id,category_name,name,address,city,state,country,transactions,reviews,rating,price_scale,price,distance_4rm_bike
3042,-122.7309533,tTeRfxaEKgeM2bkPgUs01g,Pubs,The Sundown Pub,"['5903 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,['delivery'],74,4.0,1,$,215
3043,-122.7309533,9XRIPXakrwUf885V5oS1Og,Pizza,Flying Pie Pizzeria,"['5314 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,['delivery'],77,3.5,2,$$,562
3044,-122.7309533,xmUhtxnZNP_WzSPc0ZU79w,Pizza,Papa Murphy's,"['5336 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,['delivery'],23,3.5,2,$$,537
3045,-122.7309533,mh5wL3FkZobbPccapaZ8ig,Coffee & Tea,Starbucks,"['5810 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,['delivery'],32,2.0,2,$$,290
3046,-122.7309533,CK57xx5tz5qN0aDc6nEJVw,Sandwiches,Subway,"['5430 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",31,2.0,1,$,492
3047,-122.5799572,t7P8hDutJf04aDeyZcHhdw,Cambodian,Mekong Bistro,"['8200 NE Siskiyou St', 'Ste 107', 'Portland, OR 97220']",Portland,OR,US,"['delivery', 'pickup']",228,4.0,2,$$,114
3048,-122.5799572,t5nVOUdnY8IZS6eQEfOI_w,Vietnamese,Pho Oregon Restaurant,"['2518 NE 82nd Ave', 'Portland, OR 97220']",Portland,OR,US,['delivery'],747,4.0,2,$$,469
3049,-122.5799572,SjrVyIeYff2jEWhdBCgXPA,Mexican,El Burrito Loco,"['3126 NE 82nd Ave', 'Portland, OR 97220']",Portland,OR,US,['delivery'],137,4.0,1,$,122
3050,-122.5799572,RXpfpAPrQvndfnnJDOE52A,Bars,KCs Deli,"['3438 NE 82nd Ave', 'Portland, OR 97220']",Portland,OR,US,['delivery'],18,4.0,1,$,379
3051,-122.5799572,gruT2PEBpDX2_Q_EK7gCqQ,Sandwiches,Subway,"['3103 NE 82nd Ave', 'Portland, OR 97220']",Portland,OR,US,"['delivery', 'pickup']",22,2.0,1,$,68
3052,-122.5799572,N3ICc6Zfr3NCv8JfC-1awA,Fast Food,Popeyes Louisiana Kitchen,"['3511 NE 82nd Ave', 'Portland, OR 97220']",Portland,OR,US,"['delivery', 'pickup']",120,2.0,1,$,437
3053,-122.5799572,AL3wuMbgJSKcpagQDKNocA,Fast Food,McDonald's,"['3330 NE 82nd Ave', 'Portland, OR 97220']",Portland,OR,US,['delivery'],23,2.0,1,$,298
3054,-122.5799572,Iu1YTH5jpsQ9QrB2GITAJA,Pizza,Domino's Pizza,"['3545 NE 82nd Ave', 'Portland, OR 97220']",Portland,OR,US,[],41,2.0,1,$,505
3055,-122.7547835,3Pjtbk7Wk74SNaPiR1k8_Q,Gastropubs,Stormbreaker Brewing St. Johns,"['8409 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",121,3.5,2,$$,129
3056,-122.7547835,M_KWezij-FDKwiNSEamQmg,Mexican,Tienda Santa Cruz,"['8630 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,[],536,4.5,1,$,40
3057,-122.7547835,Fp8o3lb6XgK1qH_OZjeSJA,Diners,Rockabilly Cafe,"['8537 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",79,4.0,2,$$,29
3058,-122.7547835,bqrMUoV6FYDq3q01mh_ikQ,Vegan,Homegrown Smoker,"['8638 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,['delivery'],696,4.5,2,$$,46
3059,-122.7547835,jJP3KscRp7-YIqn0mOx1Bw,Comfort Food,Paiku,"['7425 N Leavitt Ave', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",120,4.5,2,$$,80
3060,-122.7547835,PNA79IOOJHgXq6__2I_rLQ,Thai,Thai Cottage,"['8620 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",252,3.5,2,$$,23
3061,-122.7547835,EPgs9tT6JhrdRJidqJLW4Q,Sushi Bars,Mikasa Sushi and Ramen,"['8777 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",104,4.0,2,$$,125
3062,-122.7547835,QkVikDjt9blCNHbS2ZhngQ,Coffee & Tea,The Great North,"['7373 N Burlington Ave', 'Portland, OR 97203']",Portland,OR,US,['delivery'],71,4.5,1,$,34
3063,-122.7547835,vgYiE_sLwUhUCBx22XYEnQ,Pizza,Louie's Pizza & Catering,"['8438 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",81,4.0,2,$$,92
3064,-122.7547835,kFbnFnE5O_n6_0jfn3Fpkg,Beer Bar,Hoplandia,"['8600 N Ivanhoe St', 'Portland, OR 97203']",Portland,OR,US,[],30,4.5,1,$,98
3065,-122.7547835,4Du6XaiZ76yvd5BTGsHaaQ,American (Traditional),John Street Cafe,"['8338 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",260,4.0,2,$$,171
3066,-122.7547835,frJHj-y7wfVOsyEmIUHj5Q,Art Galleries,Wonderwood Springs,"['8811 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,[],25,4.5,2,$$,152
3067,-122.7547835,a6muT0UtMwqdw6lFystqcA,Coffee & Tea,Affogato,"['8712 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,['delivery'],118,4.5,1,$,84
3068,-122.7547835,Hu5lgah6P_5Wo3UIxrflOg,Vietnamese,Banh Mi Up,"['8037 N Lombard St', 'Portland, OR 97205']",Portland,OR,US,"['delivery', 'pickup']",164,4.5,2,$$,490
3069,-122.7547835,VPk8exb5Uz2vEzSaGhoMVw,Cocktail Bars,The Garrison,"['8773 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,['delivery'],29,4.5,1,$,120
3070,-122.7547835,zhRC5U9-hm8PVseX0hrEaQ,Pubs,St. Johns Theater & Pub,"['8203 N. Ivanhoe St.', 'Portland, OR 97203']",Portland,OR,US,['delivery'],204,3.5,2,$$,299
3071,-122.7547835,x245eNNdQ6i4FbZsDeCdJw,Dive Bars,Slim's Cocktail Bar & Restaurant,"['8635 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,['delivery'],176,3.5,1,$,39
3072,-122.7547835,eAPY_lYEo5FShEaeoXtQKA,Pizza,Pizza Nostra,"['7237 N Philadelphia Ave', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",75,4.0,1,$,104
3073,-122.7547835,yuCuDILryaQJr1mEASauww,Food Trucks,Farmfood Cart,"['7525 N Richmond Ave', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",56,4.5,1,$,97
3074,-122.7547835,WjnAO5TxoE1FPvXrVuYSJg,Burgers,Burgerville,"['8671 N Ivanhoe', 'Portland, OR 97203']",Portland,OR,US,['delivery'],94,2.5,1,$,63
3075,-122.5638759,ElI5gXgm8j2j4Id5gZXvCA,Breakfast & Brunch,Elmer's Restaurant,"['10001 NE Sandy Blvd', 'Portland, OR 97220']",Portland,OR,US,['delivery'],395,4.0,2,$$,389
3076,-122.5638759,vJ9kv2gwz7K-7-2VxARG8Q,American (Traditional),Jim Dandy Drive-In,"['9626 NE Sandy Blvd', 'Portland, OR 97220']",Portland,OR,US,['delivery'],112,3.0,1,$,56
3077,-122.5638759,DYuZKijAPs5mF-QvYQoWqQ,American (New),Escape Bar & Grill,"['9004 NE Sandy Blvd', 'Portland, OR 97220']",Portland,OR,US,"['delivery', 'pickup']",113,4.0,2,$$,560
3078,-122.5638759,lPoVyFcs5q-pyEa23oFPQA,Coffee & Tea,Barista Brew Coffee & Tea,"['10209 NE Sandy Blvd', 'Portland, OR 97220']",Portland,OR,US,['delivery'],26,4.5,1,$,491
3079,-122.5638759,bk1zC1Zjzv6CVRxNa3FzvQ,Bars,Glass House Tavern,"['9710 NE Sandy Blvd', 'Portland, OR 97220']",Portland,OR,US,[],24,3.5,1,$,105
3080,-122.6294804,BMHRmB0LGzKEAmry6UmVOA,Thai,Farmhouse Kitchen Thai Cuisine,"['3354 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,['delivery'],838,4.5,2,$$,28
3081,-122.6294804,32hFMl7d-243oMULkn84VQ,Breakfast & Brunch,The Waffle Window,"['3610 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",1844,4.5,2,$$,236
3082,-122.6294804,hWaIpVxO7JnGBxxmtyp5Ow,Breakfast & Brunch,The Hazel Room,"['3279 SE Hawthorne', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",453,4.0,2,$$,128
3083,-122.6294804,Uk8qg8uwpwG1KBQrVxT9xQ,Indian,Hello India,"['3500 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",426,4.0,2,$$,77
3084,-122.6294804,V1enPf3FdF1zYBMABSiH_A,Breakfast & Brunch,Fried Egg I'm In Love,"['3549 SE Hawthorne', 'Portland, OR 97214']",Portland,OR,US,['delivery'],327,4.5,1,$,149
3085,-122.6294804,jOGLlmkNSWHKS7OOyF5Hyg,Italian,3 Doors Down Cafe & Lounge,"['1429 SE 37th Ave', 'Portland, OR 97214']",Portland,OR,US,['delivery'],394,4.5,3,$$$,268
3086,-122.6294804,6w_OFXQMivtDxmivShPNdQ,Creperies,Frog & Snail,"['3553 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",54,4.5,2,$$,155
3087,-122.6294804,k3FzKinhC-dAGdhJGSXl_w,Thai,Khao Moo Dang,"['3145 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",260,4.5,2,$$,267
3088,-122.6294804,AbSIqDPWxkaoPDrVsFgoEw,Cuban,CUBO de cuba,"['3106 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",508,4.0,2,$$,322
3089,-122.6294804,iPfG02eYt2frfgTuF_4TFQ,Middle Eastern,TarBoush Lebanese Bistro & Bar,"['3257 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",336,4.0,2,$$,162
3090,-122.6294804,eyjO7kJtVV-uflGX8boTkg,Breakfast & Brunch,Little Griddle Hawthorne ,"['3566 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,[],42,4.5,2,$$,175
3091,-122.6294804,49KEePxtz8UdVzYQjAS-jw,Coffee & Tea,Tōv,"['3207 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,['delivery'],608,4.5,2,$$,228
3092,-122.6294804,ChhbIwrJTJkvEJ3pBLkO7Q,Mexican,Cha Cha Cha Taqueria,"['3433 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",302,3.5,1,$,93
3093,-122.6294804,7PdxUpa1xh4r1_261hFg6w,Vegan,Harlow,"['3632 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,['delivery'],968,4.0,2,$$,270
3094,-122.6294804,gW-gJuYRKBoE5Nv29eg-QA,Lounges,Gold Dust Meridian,"['3267 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",371,3.5,2,$$,141
3095,-122.6294804,aGmSHO7IMFJULrICL7gxIw,Vietnamese,No Name Pho,"['1423 SE 37th Ave', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",86,4.5,2,$$,271
3096,-122.6294804,wU1_aZ8ULSf9tO0ToyHoCA,Breakfast & Brunch,Bread and Ink Cafe,"['3610 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",536,3.5,2,$$,225
3097,-122.6294804,43PU7kmd2jxAWKy_DP9D7g,Bars,Sweet Hereafter,"['3326 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],486,4.0,2,$$,501
3098,-122.6294804,Te7uMOlVQYCb6M5ZC3vnug,Poke,SeaSweets Poke,"['1505 SE 31st Ave', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",340,4.5,2,$$,357
3099,-122.6294804,RaYRTnvqN_8EBsLIAQlxAQ,American (Traditional),Aalto Lounge,"['3356 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],243,4.0,1,$,490
3100,-122.686551,MgEpTPU2HpWsNCRtX0ou0Q,Street Vendors,Thai Yummy,"['1010 SW Gibbs', 'Portland, OR 97239']",Portland,OR,US,"['delivery', 'pickup']",147,5.0,1,$,376
3101,-122.686551,nIre6UCjxm5pUQ4sN7Bpmg,Thai,Thai Vendor,"['907 SW Gibbs St', 'Portland, OR 97239']",Portland,OR,US,['delivery'],16,5.0,2,$$,349
3102,-122.686551,ah0ijm3oufTMFwqrBBcxqg,Coffee & Tea,Starbucks,"['700 SW Campus Dr', 'Portland, OR 97201']",Portland,OR,US,[],20,3.0,1,$,102
3103,-122.686551,oWfaxnYEgL5GfEXPwWD82g,Cafes,Marquam Cafe,"['3300-3398 SW Barbur Blvd Frontage Rd', 'OHSU Hospital 9th Fl', 'Portland, OR 97239']",Portland,OR,US,[],0,0.0,1,$,122
3104,-122.686551,1fK0mu-3i-KgtwUDJmqULw,American (New),OHSU Mac Hall Bistro,"['3181 SW Sam Jackson Park Rd', 'Portland, OR 97239']",Portland,OR,US,[],4,3.0,2,$$,247
3105,-122.686551,AJjfWPRbw-Js6eeRsBe2PQ,Coffee & Tea,Summit Espresso,"['1452 SW Sam Jackson Park Rd', 'Portland, OR 97239']",Portland,OR,US,[],0,0.0,1,$,283
3106,-122.686551,qvAmgS961ofkhcbksgVH7Q,Cafeteria,Plaza Cafe Deli Ohsu,"['3181 W Sam Jackson Park Rd', 'Fl 9 of Hatfield Research Ctr', 'Portland, OR 97239']",Portland,OR,US,[],2,2.5,1,$,387
3107,-122.68372,whzarx2-TylgejFHBSP_5A,Bars,Library Taphouse & Kitchen,"['615 SW Harrison St', 'Portland, OR 97201']",Portland,OR,US,"['delivery', 'pickup']",79,4.0,2,$$,70
3108,-122.68372,iPVQBxRhnM2QuHkRnGm9VA,Chinese,Duck House Chinese Restaurant,"['1968 SW 5th Ave', 'Portland, OR 97201']",Portland,OR,US,"['pickup', 'delivery']",948,4.0,2,$$,303
3109,-122.68372,gIYz3NymnHlKozhly7dFbw,Chinese,Tasty Corner,"['624 SW Hall St', 'Portland, OR 97201']",Portland,OR,US,"['delivery', 'pickup']",74,4.0,2,$$,164
3110,-122.68372,ZPQY4VrsBhwd6z4dMDrT9Q,French,Higgins Restaurant,"['1239 SW Broadway', 'Portland, OR 97205']",Portland,OR,US,['delivery'],589,4.0,3,$$$,436
3111,-122.68372,mhcrCjkp3eDFF4BlpsKftw,Thai,SomTum Thai Kitchen,"['1924 SW Broadway', 'FL - 02', 'Portland, OR 97201']",Portland,OR,US,"['delivery', 'pickup']",69,4.5,2,$$,176
3112,-122.68372,bzkvFIvv4kgCH1uOl3fWOg,Asian Fusion,Phat Cart,"['420 SW College St', 'Portland, OR 97201']",Portland,OR,US,"['delivery', 'pickup']",262,4.5,2,$$,315
3113,-122.68372,hgguKKIelViLpyWQiH6M4w,American (Traditional),Rogue Hall,"['1717 SW Park Ave', 'Portland, OR 97201']",Portland,OR,US,['delivery'],143,3.0,2,$$,173
3114,-122.68372,90nu9SmFfQaXsoWoZGB0mQ,Japanese,Murata Restaurant,"['200 SW Market St', 'Portland, OR 97201']",Portland,OR,US,"['delivery', 'pickup']",377,4.5,2,$$,398
3115,-122.68372,kEXg0xGOLxv2G0GHolWhIg,Donuts,Coco Donuts,"['1808 SW Broadway', 'Portland, OR 97201']",Portland,OR,US,"['delivery', 'pickup']",28,4.0,1,$,19
3116,-122.68372,mNWjBazCUCets7hMgaMvuQ,Pizza,LoveVerona Pizza&Pasta DownTown,"['540 SW College St', 'Portland, OR 97201']",Portland,OR,US,"['delivery', 'pickup']",332,4.0,2,$$,243
3117,-122.68372,bkv4EZ5RYRvZITO1PaOaNg,Sandwiches,Best Baguette,"['1833 SW 6th Ave', 'Portland, OR 97201']",Portland,OR,US,"['delivery', 'pickup']",50,3.5,1,$,78
3118,-122.68372,6VEqxtkNFHFR62rjNi-yIA,Steakhouses,Morton's The Steakhouse,"['213 SW Clay St', 'Portland, OR 97201']",Portland,OR,US,"['delivery', 'pickup']",363,4.0,4,$$$$,476
3119,-122.68372,vWYgEecq76N28ZgyaWbKxw,Hawaiian,Beastro By Marshawn Lynch,"['1455 SW Broadway', 'Portland, OR 97201']",Portland,OR,US,['restaurant_reservation'],137,3.5,2,$$,302
3120,-122.68372,cWvljRUfcclGwihlM_dTbA,Coffee & Tea,Ole Latte Coffee,"['SW 5th Ave And Harrison St', 'Portland, OR 97201']",Portland,OR,US,[],83,4.5,1,$,186
3121,-122.68372,NHZndEjRR-RD18i_Bg6LQQ,Food Stands,Basha's Mediterranean Cuisine,"['1825 SW Broadway', 'Portland, OR 97201']",Portland,OR,US,['pickup'],34,4.0,1,$,86
3122,-122.68372,mUv6O916r0CI0KzRav61nQ,Cafes,Café Yumm!,"['1806 SW 6th Ave', 'Portland, OR 97201']",Portland,OR,US,"['delivery', 'pickup']",168,3.5,1,$,102
3123,-122.68372,6Y_S0K_4gHN3QhNWZUMmEw,Coffee & Tea,In J Coffee,"['1431 SW Park Ave', 'Portland, OR 97201']",Portland,OR,US,['delivery'],80,5.0,1,$,313
3124,-122.68372,nhf16Yx6Efj6d9cVifwrpw,Donuts,Sesame Donuts,"['1503 SW Park Ave', 'Ste B', 'Portland, OR 97201']",Portland,OR,US,"['delivery', 'pickup']",106,4.5,1,$,257
3125,-122.68372,VPRJKxUGHn4fQO4qnClyAQ,Latin American,Love Belizean,"['1503 SW Broadway', 'Portland, OR 97201']",Portland,OR,US,"['delivery', 'pickup']",159,5.0,2,$$,232
3126,-122.68372,qY5A0DAhBYe7y9WAQVyLug,Karaoke,Cheerful Tortoise,"['1939 SW 6th Ave', 'Portland, OR 97201']",Portland,OR,US,['delivery'],226,3.0,1,$,209
3127,-122.6932457,9hz5Il6RRyGBW7FcwdZtaQ,Vietnamese,The Boiling Bowl,"['103 NW 21st Ave', 'Portland, OR 97209']",Portland,OR,US,"['pickup', 'delivery']",211,4.0,2,$$,100
3128,-122.6932457,wlEV8uK53BYXf7lZEYBctA,Breakfast & Brunch,HunnyMilk,"['1981 W Burnside St', 'Portland, OR 97209']",Portland,OR,US,['delivery'],371,4.5,2,$$,120
3129,-122.6932457,5ZZnsolkH4bQsxRx7Tcpuw,Mediterranean,Carina Lounge,"['410 NW 21st Ave', 'Portland, OR 97209']",Portland,OR,US,"['pickup', 'delivery']",197,4.5,2,$$,209
3130,-122.6932457,LqpCGV7hDim7hp8EolFgRw,Breweries,Kells Brewery,"['210 NW 21st Ave', 'Portland, OR 97209']",Portland,OR,US,['delivery'],243,4.0,2,$$,77
3131,-122.6932457,BtxzDV1dZ-1hAjN5eUsKrg,Burmese,Top Burmese,"['413 NW 21st Ave', 'Portland, OR 97209']",Portland,OR,US,"['pickup', 'delivery']",380,4.5,2,$$,233
3132,-122.6932457,s-aztPntmWfceezqTkorpg,Bakeries,Ken's Artisan Bakery,"['338 NW 21st Ave', 'Portland, OR 97209']",Portland,OR,US,['delivery'],891,4.5,1,$,177
3133,-122.6932457,Aw7k9hYGOp2eNNO9SJXqag,Sports Bars,Lightning Will Bar & Grill,"['305 NW 21st Ave', 'Portland, OR 97209']",Portland,OR,US,"['pickup', 'delivery']",111,4.0,2,$$,171
3134,-122.6932457,1RfgxJusvcDEhum5KQ_QCg,Soup,Elephants Delicatessen,"['115 NW 22nd Ave', 'Portland, OR 97210']",Portland,OR,US,"['pickup', 'delivery']",819,4.5,2,$$,268
3135,-122.6932457,6kov58Ydeu3_NPTXlWyFsg,Steakhouses,RingSide Steakhouse,"['2165 W Burnside St', 'Portland, OR 97210']",Portland,OR,US,['delivery'],1028,4.0,3,$$$,206
3136,-122.6932457,6pPPqhFFPZ9wLxoJmbLefA,Italian,Gilda's Italian Restaurant,"['1601 SW Morrison St', 'Portland, OR 97205']",Portland,OR,US,"['pickup', 'delivery', 'restaurant_reservation']",577,4.5,2,$$,456
3137,-122.6932457,B171box8iPNtQOxAFm3MEQ,Thai,Thai Bloom!,"['333 NW 23rd Ave', 'Portland, OR 97210']",Portland,OR,US,['delivery'],639,4.0,2,$$,446
3138,-122.6932457,x4McROA7kn1ULCGegQtUSg,Tabletop Games,Mox Boarding House - Portland,"['1938 W Burnside St', 'Portland, OR 97209']",Portland,OR,US,[],97,4.5,2,$$,218
3139,-122.6932457,TvZ-8ZEcsv93UvMQXnvOug,American (New),Papa Haydn Northwest,"['701 NW 23rd Ave', 'Portland, OR 97210']",Portland,OR,US,['delivery'],1296,4.0,2,$$,607
3140,-122.6932457,xcLuF0F-zoQwWDKpQv8vyw,Mexican,Mazatlan Mexican Restaurant,"['2050 Sw Morrison St', 'Portland, OR 97205']",Portland,OR,US,"['pickup', 'delivery']",156,3.5,2,$$,133
3141,-122.6932457,JF1kfVhXxiaIm6ypYXDrcQ,Lounges,Bartini,"['2108 NW Glisan St', 'Portland, OR 97210']",Portland,OR,US,['delivery'],591,4.0,2,$$,267
3142,-122.6932457,qjX2hiSGaFRdntCuV_9NgA,Sports Bars,Kingston Sports Bar & Grill,"['2021 SW Morrison St', 'Portland, OR 97205']",Portland,OR,US,['delivery'],112,3.0,1,$,108
3143,-122.6932457,avZi8igPqf0J_4C0BHirJQ,Japanese,Takibi,"['2275 NW Flanders St', 'Portland, OR 97210']",Portland,OR,US,[],95,4.0,2,$$,415
3144,-122.6932457,22rhH7RSgLxQgAaHGP9gOA,American (New),Gracie's,"['729 SW 15th Ave', 'Portland, OR 97205']",Portland,OR,US,['delivery'],339,4.0,2,$$,541
3145,-122.6932457,WKxMeheb8zW0toKqVWFt0A,Salad,The Soop,"['1902 W Burnside St', 'Portland, OR 97209']",Portland,OR,US,"['pickup', 'delivery']",92,5.0,2,$$,259
3146,-122.6932457,-lG6MDnkJXS_0xoTS7uRUA,Lounges,Pope House Bourbon Lounge,"['2075 NW Glisan St', 'Portland, OR 97209']",Portland,OR,US,['delivery'],334,4.0,2,$$,285
3147,-122.537776,P9KNXOH187R710FaVPmd2g,Sports Bars,Bridge City Taproom,"['620 SE 122nd Ave', 'Portland, OR 97233']",Portland,OR,US,['delivery'],431,4.5,2,$$,122
3148,-122.537776,7ggyH5_T8wXVFqC-YRE1Qg,Tea Rooms,Just Tea,"['1045 SE 122nd Ave', 'Portland, OR 97233']",Portland,OR,US,['delivery'],63,4.5,1,$,156
3149,-122.537776,zCgkFMQJqy3Yh2viHhqgxg,Mexican,Don Pedro Restaurant,"['615 SE 122nd Ave', 'Portland, OR 97233']",Portland,OR,US,['delivery'],124,3.0,1,$,134
3150,-122.537776,hrPYUnwfTUUX0u70N3WECw,Mexican,Los Francos,"['12051 SE Stark St', 'Portland, OR 97216']",Portland,OR,US,['delivery'],76,4.5,1,$,274
3151,-122.537776,kY9TgZ6evWT5jOgCd1zXXw,Bars,Magic Inn,"['619 SE 122nd Ave', 'Portland, OR 97233']",Portland,OR,US,['delivery'],8,4.0,1,$,103
3152,-122.537776,I1L6GXdzbXRxCQrB9k9u2g,Dive Bars,Montana's Bar,"['11721 SE Stark St', 'Portland, OR 97216']",Portland,OR,US,[],13,4.0,2,$$,444
3153,-122.7591351,JgjMHbZ4A407ZOmvEEoa6g,German,Urban German Wursthaus,"['6635 North Baltimore Ave', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",116,4.0,2,$$,272
3154,-122.7591351,M_KWezij-FDKwiNSEamQmg,Mexican,Tienda Santa Cruz,"['8630 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,[],536,4.5,1,$,481
3155,-122.7591351,bqrMUoV6FYDq3q01mh_ikQ,Vegan,Homegrown Smoker,"['8638 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,['delivery'],696,4.5,2,$$,494
3156,-122.7591351,3Pjtbk7Wk74SNaPiR1k8_Q,Gastropubs,Stormbreaker Brewing St. Johns,"['8409 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",121,3.5,2,$$,567
3157,-122.7591351,4Du6XaiZ76yvd5BTGsHaaQ,American (Traditional),John Street Cafe,"['8338 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",260,4.0,2,$$,572
3158,-122.7591351,Fp8o3lb6XgK1qH_OZjeSJA,Diners,Rockabilly Cafe,"['8537 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,"['pickup', 'delivery']",79,4.0,2,$$,527
3159,-122.7591351,jJP3KscRp7-YIqn0mOx1Bw,Comfort Food,Paiku,"['7425 N Leavitt Ave', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",120,4.5,2,$$,569
3160,-122.7591351,QkVikDjt9blCNHbS2ZhngQ,Coffee & Tea,The Great North,"['7373 N Burlington Ave', 'Portland, OR 97203']",Portland,OR,US,['delivery'],71,4.5,1,$,525
3161,-122.7591351,vgYiE_sLwUhUCBx22XYEnQ,Pizza,Louie's Pizza & Catering,"['8438 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",81,4.0,2,$$,526
3162,-122.7591351,EPgs9tT6JhrdRJidqJLW4Q,Sushi Bars,Mikasa Sushi and Ramen,"['8777 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",104,4.0,2,$$,546
3163,-122.7591351,a6muT0UtMwqdw6lFystqcA,Coffee & Tea,Affogato,"['8712 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,['delivery'],118,4.5,1,$,509
3164,-122.7591351,kFbnFnE5O_n6_0jfn3Fpkg,Beer Bar,Hoplandia,"['8600 N Ivanhoe St', 'Portland, OR 97203']",Portland,OR,US,[],30,4.5,1,$,405
3165,-122.7591351,PNA79IOOJHgXq6__2I_rLQ,Thai,Thai Cottage,"['8620 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",252,3.5,2,$$,485
3166,-122.7591351,frJHj-y7wfVOsyEmIUHj5Q,Art Galleries,Wonderwood Springs,"['8811 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,[],25,4.5,2,$$,565
3167,-122.7591351,VPk8exb5Uz2vEzSaGhoMVw,Cocktail Bars,The Garrison,"['8773 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,['delivery'],29,4.5,1,$,545
3168,-122.7591351,eAPY_lYEo5FShEaeoXtQKA,Pizza,Pizza Nostra,"['7237 N Philadelphia Ave', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",75,4.0,1,$,398
3169,-122.7591351,x245eNNdQ6i4FbZsDeCdJw,Dive Bars,Slim's Cocktail Bar & Restaurant,"['8635 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,['delivery'],176,3.5,1,$,520
3170,-122.7591351,yuCuDILryaQJr1mEASauww,Food Trucks,Farmfood Cart,"['7525 N Richmond Ave', 'Portland, OR 97203']",Portland,OR,US,"['delivery', 'pickup']",56,4.5,1,$,590
3171,-122.7591351,bjI535fegGdkPA1bqKyTKA,American (Traditional),Marie's,"['8727 N Lombard St', 'Portland, OR 97203']",Portland,OR,US,['delivery'],24,4.0,1,$,548
3172,-122.7591351,WjnAO5TxoE1FPvXrVuYSJg,Burgers,Burgerville,"['8671 N Ivanhoe', 'Portland, OR 97203']",Portland,OR,US,['delivery'],94,2.5,1,$,442
